voltage, time
0.37288,14.066
0.374,14.076
0.37412,14.085
0.37425,14.095
0.37525,14.105
0.37562,14.114
0.37588,14.124
0.378,14.133
0.37088,14.143
0.36975,14.153
0.37338,14.162
0.37362,14.172
0.36812,14.181
0.3755,14.191
0.377,14.201
0.3695,14.21
0.37425,14.22
0.37312,14.229
0.37012,14.239
0.38212,14.249
0.36962,14.258
0.37212,14.268
0.37788,14.277
0.37125,14.287
0.37238,14.296
0.37425,14.306
0.3725,14.316
0.37012,14.325
0.37238,14.335
0.374,14.344
0.36625,14.354
0.36812,14.364
0.3755,14.373
0.36975,14.383
0.37238,14.392
0.37262,14.402
0.37212,14.412
0.3715,14.421
0.367,14.431
0.37088,14.44
0.366,14.45
0.36975,14.459
0.37475,14.469
0.36788,14.479
0.37075,14.488
0.36438,14.498
0.36475,14.507
0.36662,14.517
0.37075,14.527
0.36938,14.536
0.3705,14.546
0.369,14.555
0.36625,14.565
0.369,14.575
0.37088,14.584
0.3695,14.594
0.374,14.603
0.36762,14.613
0.37062,14.622
0.3705,14.632
0.36925,14.642
0.37062,14.651
0.37275,14.661
0.36975,14.67
0.3675,14.68
0.36838,14.69
0.37,14.699
0.36975,14.709
0.36738,14.718
0.36788,14.728
0.36525,14.738
0.36925,14.747
0.36575,14.757
0.36975,14.766
0.366,14.776
0.36975,14.785
0.36575,14.795
0.36612,14.805
0.369,14.814
0.366,14.824
0.3635,14.833
0.36938,14.843
0.36962,14.853
0.37112,14.862
0.36938,14.872
0.36988,14.881
0.36312,14.891
0.37012,14.901
0.36725,14.91
0.36738,14.92
0.37012,14.929
0.36888,14.939
0.3685,14.948
0.37012,14.958
0.36925,14.968
0.368,14.977
0.36912,14.987
0.3695,14.996
0.37325,15.006
0.36662,15.016
0.37112,15.025
0.37075,15.035
0.36888,15.044
0.37088,15.054
0.37362,15.064
0.36938,15.073
0.37038,15.083
0.37075,15.092
0.36575,15.102
0.36738,15.111
0.36325,15.121
0.3645,15.131
0.3725,15.14
0.36975,15.15
0.37225,15.159
0.37075,15.169
0.3725,15.179
0.367,15.188
0.37062,15.198
0.37,15.207
0.3695,15.217
0.36675,15.227
0.37062,15.236
0.36788,15.246
0.36338,15.255
0.373,15.265
0.37275,15.274
0.37,15.284
0.36912,15.294
0.36962,15.303
0.371,15.313
0.369,15.322
0.36775,15.332
0.36688,15.342
0.3615,15.351
0.36688,15.361
0.36425,15.37
0.36925,15.38
0.363,15.39
0.36362,15.399
0.36662,15.409
0.36738,15.418
0.36662,15.428
0.369,15.437
0.37,15.447
0.36525,15.457
0.36712,15.466
0.365,15.476
0.36688,15.485
0.36662,15.495
0.37062,15.505
0.36675,15.514
0.361,15.524
0.36475,15.533
0.3675,15.543
0.36712,15.553
0.37088,15.562
0.36575,15.572
0.36062,15.581
0.36675,15.591
0.36362,15.6
0.36662,15.61
0.36725,15.62
0.366,15.629
0.35962,15.639
0.36425,15.648
0.36662,15.658
0.35988,15.668
0.36525,15.677
0.36662,15.687
0.36175,15.696
0.36462,15.706
0.36712,15.716
0.36338,15.725
0.36238,15.735
0.36438,15.744
0.36212,15.754
0.36975,15.763
0.35975,15.773
0.36525,15.783
0.36162,15.792
0.36175,15.802
0.36438,15.811
0.36462,15.821
0.36688,15.831
0.35875,15.84
0.36175,15.85
0.36588,15.859
0.366,15.869
0.3675,15.879
0.36625,15.888
0.36838,15.898
0.36025,15.907
0.37038,15.917
0.36725,15.926
0.367,15.936
0.36362,15.946
0.36588,15.955
0.36162,15.965
0.36675,15.974
0.36862,15.984
0.36762,15.994
0.3615,16.003
0.363,16.013
0.3705,16.022
0.36675,16.032
0.36088,16.042
0.3685,16.051
0.36675,16.061
0.36738,16.07
0.36338,16.08
0.36888,16.089
0.36438,16.099
0.36862,16.109
0.36912,16.118
0.36562,16.128
0.36512,16.137
0.36988,16.147
0.37112,16.157
0.36488,16.166
0.36238,16.176
0.3675,16.185
0.37088,16.195
0.364,16.205
0.36788,16.214
0.36838,16.224
0.37138,16.233
0.3665,16.243
0.36175,16.252
0.36862,16.262
0.3695,16.272
0.36438,16.281
0.36725,16.291
0.37038,16.3
0.37188,16.31
0.367,16.32
0.37112,16.329
0.36788,16.339
0.36988,16.348
0.36462,16.358
0.37175,16.368
0.36825,16.377
0.362,16.387
0.36962,16.396
0.37062,16.406
0.3675,16.416
0.36875,16.425
0.3655,16.435
0.37062,16.444
0.36675,16.454
0.364,16.463
0.36875,16.473
0.37062,16.483
0.3675,16.492
0.35975,16.502
0.36638,16.511
0.37025,16.521
0.36588,16.531
0.36912,16.54
0.365,16.55
0.36075,16.559
0.36188,16.569
0.3705,16.579
0.3635,16.588
0.37175,16.598
0.36762,16.607
0.37,16.617
0.36438,16.626
0.36625,16.636
0.364,16.646
0.3685,16.655
0.3645,16.665
0.36788,16.674
0.36638,16.684
0.36912,16.694
0.358,16.703
0.35837,16.713
0.362,16.722
0.36012,16.732
0.36238,16.742
0.36038,16.751
0.37112,16.761
0.3665,16.77
0.36662,16.78
0.36825,16.789
0.36088,16.799
0.36962,16.809
0.36575,16.818
0.36925,16.828
0.36288,16.837
0.36388,16.847
0.36662,16.857
0.362,16.866
0.36838,16.876
0.36362,16.885
0.3645,16.895
0.36388,16.905
0.35763,16.914
0.361,16.924
0.36112,16.933
0.36388,16.943
0.35938,16.952
0.3575,16.962
0.35863,16.972
0.35537,16.981
0.35825,16.991
0.36188,17
0.35988,17.01
0.35413,17.02
0.3565,17.029
0.35975,17.039
0.36275,17.048
0.3575,17.058
0.36062,17.068
0.359,17.077
0.36162,17.087
0.36288,17.096
0.36088,17.106
0.36225,17.115
0.357,17.125
0.359,17.135
0.35925,17.144
0.36162,17.154
0.35587,17.163
0.36025,17.173
0.3615,17.183
0.36212,17.192
0.35637,17.202
0.35863,17.211
0.36062,17.221
0.36188,17.231
0.351,17.24
0.35975,17.25
0.35988,17.259
0.363,17.269
0.35087,17.278
0.35913,17.288
0.35938,17.298
0.35637,17.307
0.3605,17.317
0.35113,17.326
0.35713,17.336
0.3605,17.346
0.35863,17.355
0.35687,17.365
0.35763,17.374
0.35537,17.384
0.35925,17.394
0.35938,17.403
0.35625,17.413
0.36025,17.422
0.35825,17.432
0.35125,17.441
0.35275,17.451
0.35575,17.461
0.35287,17.47
0.35675,17.48
0.35513,17.489
0.35925,17.499
0.35737,17.509
0.35325,17.518
0.3575,17.528
0.3575,17.537
0.35663,17.547
0.3575,17.557
0.35525,17.566
0.355,17.576
0.357,17.585
0.35625,17.595
0.35725,17.604
0.35725,17.614
0.35563,17.624
0.35725,17.633
0.35537,17.643
0.34975,17.652
0.35475,17.662
0.35437,17.672
0.35387,17.681
0.35887,17.691
0.3555,17.7
0.3485,17.71
0.356,17.72
0.3565,17.729
0.35563,17.739
0.35787,17.748
0.35325,17.758
0.348,17.767
0.33313,17.777
0.35025,17.787
0.35463,17.796
0.35525,17.806
0.3555,17.815
0.35687,17.825
0.35125,17.835
0.35,17.844
0.35575,17.854
0.34887,17.863
0.35113,17.873
0.35313,17.883
0.3515,17.892
0.3395,17.902
0.34275,17.911
0.3505,17.921
0.3515,17.93
0.35275,17.94
0.35313,17.95
0.3495,17.959
0.35475,17.969
0.35413,17.978
0.35437,17.988
0.35213,17.998
0.3515,18.007
0.351,18.017
0.34963,18.026
0.35137,18.036
0.35263,18.046
0.35237,18.055
0.35163,18.065
0.35237,18.074
0.34587,18.084
0.35025,18.093
0.34737,18.103
0.34913,18.113
0.35325,18.122
0.35087,18.132
0.3505,18.141
0.3545,18.151
0.35263,18.161
0.345,18.17
0.34825,18.18
0.35537,18.189
0.3525,18.199
0.35187,18.209
0.35113,18.218
0.35413,18.228
0.3525,18.237
0.35263,18.247
0.34787,18.256
0.34763,18.266
0.35363,18.276
0.35363,18.285
0.35087,18.295
0.355,18.304
0.35337,18.314
0.35225,18.324
0.34863,18.333
0.3505,18.343
0.35263,18.352
0.34887,18.362
0.35325,18.372
0.35475,18.381
0.35363,18.391
0.35213,18.4
0.34813,18.41
0.34487,18.419
0.354,18.429
0.3475,18.439
0.35437,18.448
0.35137,18.458
0.3525,18.467
0.349,18.477
0.35037,18.487
0.35287,18.496
0.35025,18.506
0.35275,18.515
0.35337,18.525
0.35475,18.535
0.35263,18.544
0.34625,18.554
0.352,18.563
0.35087,18.573
0.3495,18.583
0.35475,18.592
0.3535,18.602
0.34787,18.611
0.35175,18.621
0.34863,18.63
0.34675,18.64
0.35375,18.65
0.35013,18.659
0.3515,18.669
0.34763,18.678
0.35213,18.688
0.34525,18.698
0.35487,18.707
0.35163,18.717
0.34975,18.726
0.339,18.736
0.35463,18.746
0.35137,18.755
0.3515,18.765
0.35413,18.774
0.356,18.784
0.35387,18.793
0.35675,18.803
0.35113,18.813
0.35187,18.822
0.354,18.832
0.35237,18.841
0.35063,18.851
0.35313,18.861
0.35225,18.87
0.356,18.88
0.35325,18.889
0.3555,18.899
0.3515,18.909
0.34875,18.918
0.35925,18.928
0.35237,18.937
0.35875,18.947
0.35825,18.956
0.35875,18.966
0.35813,18.976
0.35537,18.985
0.35137,18.995
0.35563,19.004
0.35875,19.014
0.3555,19.024
0.35687,19.033
0.3585,19.043
0.35225,19.052
0.3615,19.062
0.35537,19.072
0.35687,19.081
0.3595,19.091
0.35787,19.1
0.36138,19.11
0.35513,19.119
0.35387,19.129
0.35962,19.139
0.35837,19.148
0.36138,19.158
0.35737,19.167
0.36325,19.177
0.36088,19.187
0.36038,19.196
0.361,19.206
0.36062,19.215
0.36212,19.225
0.358,19.235
0.36162,19.244
0.36262,19.254
0.36488,19.263
0.36175,19.273
0.35763,19.282
0.36688,19.292
0.35337,19.302
0.35513,19.311
0.43212,19.321
0.46025,19.33
0.404,19.34
0.39663,19.35
0.67412,19.359
0.68563,19.369
0.431,19.378
0.42662,19.388
0.38925,19.398
0.39287,19.407
0.37612,19.417
0.378,19.426
0.37212,19.436
0.36938,19.445
0.368,19.455
0.37275,19.465
0.37225,19.474
0.37212,19.484
0.36012,19.493
0.36462,19.503
0.36375,19.513
0.36025,19.522
0.35925,19.532
0.35525,19.541
0.3585,19.551
0.35625,19.561
0.354,19.57
0.35625,19.58
0.35463,19.589
0.3525,19.599
0.352,19.608
0.35013,19.618
0.34963,19.628
0.34925,19.637
0.34913,19.647
0.34813,19.656
0.34913,19.666
0.34863,19.676
0.34663,19.685
0.343,19.695
0.33825,19.704
0.34663,19.714
0.34137,19.724
0.34037,19.733
0.33725,19.743
0.33937,19.752
0.34263,19.762
0.34425,19.771
0.3415,19.781
0.3415,19.791
0.33875,19.8
0.338,19.81
0.33875,19.819
0.3395,19.829
0.33487,19.839
0.34063,19.848
0.3375,19.858
0.33687,19.867
0.33237,19.877
0.33813,19.887
0.3335,19.896
0.33575,19.906
0.33387,19.915
0.3345,19.925
0.334,19.934
0.33575,19.944
0.33063,19.954
0.33187,19.963
0.33175,19.973
0.33675,19.982
0.33037,19.992
0.3355,20.002
0.32875,20.011
0.333,20.021
0.336,20.03
0.33263,20.04
0.33375,20.05
0.3345,20.059
0.33487,20.069
0.33237,20.078
0.3315,20.088
0.33213,20.097
0.33613,20.107
0.33187,20.117
0.33713,20.126
0.33637,20.136
0.33663,20.145
0.33687,20.155
0.33775,20.165
0.3335,20.174
0.33463,20.184
0.33713,20.193
0.33713,20.203
0.33763,20.213
0.33513,20.222
0.3395,20.232
0.32987,20.241
0.33537,20.251
0.33525,20.26
0.33887,20.27
0.3365,20.28
0.33737,20.289
0.335,20.299
0.33487,20.308
0.33987,20.318
0.33313,20.328
0.33413,20.337
0.33987,20.347
0.33675,20.356
0.3385,20.366
0.33475,20.376
0.34025,20.385
0.33325,20.395
0.33875,20.404
0.33875,20.414
0.33637,20.423
0.33163,20.433
0.33713,20.443
0.3365,20.452
0.33663,20.462
0.33825,20.471
0.3395,20.481
0.33087,20.491
0.3365,20.5
0.33787,20.51
0.33387,20.519
0.33825,20.529
0.33937,20.539
0.3315,20.548
0.3345,20.558
0.33663,20.567
0.3395,20.577
0.33737,20.586
0.33687,20.596
0.3365,20.606
0.33763,20.615
0.3395,20.625
0.3385,20.634
0.33513,20.644
0.33525,20.654
0.34113,20.663
0.33963,20.673
0.33313,20.682
0.33487,20.692
0.33263,20.702
0.34125,20.711
0.33513,20.721
0.34037,20.73
0.338,20.74
0.33575,20.75
0.33625,20.759
0.34037,20.769
0.33837,20.778
0.3405,20.788
0.34163,20.797
0.335,20.807
0.33737,20.817
0.33937,20.826
0.33787,20.836
0.34375,20.845
0.33713,20.855
0.33737,20.865
0.33525,20.874
0.33625,20.884
0.33925,20.893
0.34413,20.903
0.34337,20.913
0.3375,20.922
0.34225,20.932
0.33925,20.941
0.342,20.951
0.343,20.96
0.33487,20.97
0.34587,20.98
0.342,20.989
0.33763,20.999
0.33825,21.008
0.34125,21.018
0.34237,21.028
0.3405,21.037
0.34013,21.047
0.34337,21.056
0.34287,21.066
0.34163,21.076
0.34363,21.085
0.33863,21.095
0.34187,21.104
0.34237,21.114
0.34013,21.123
0.34337,21.133
0.34075,21.143
0.341,21.152
0.3405,21.162
0.3415,21.171
0.34387,21.181
0.341,21.191
0.33613,21.2
0.345,21.21
0.339,21.219
0.34713,21.229
0.33937,21.239
0.33925,21.248
0.3425,21.258
0.34325,21.267
0.339,21.277
0.3405,21.286
0.3425,21.296
0.34175,21.306
0.33963,21.315
0.3445,21.325
0.34037,21.334
0.34487,21.344
0.34375,21.354
0.34313,21.363
0.34025,21.373
0.34375,21.382
0.34375,21.392
0.3385,21.402
0.34513,21.411
0.33613,21.421
0.3365,21.43
0.34163,21.44
0.34163,21.449
0.34263,21.459
0.34363,21.469
0.34313,21.478
0.34213,21.488
0.34687,21.497
0.34525,21.507
0.34413,21.517
0.339,21.526
0.3425,21.536
0.33563,21.545
0.34763,21.555
0.34263,21.565
0.3445,21.574
0.34625,21.584
0.344,21.593
0.34787,21.603
0.3455,21.612
0.34637,21.622
0.3425,21.632
0.34013,21.641
0.34563,21.651
0.34125,21.66
0.34437,21.67
0.3455,21.68
0.34425,21.689
0.3445,21.699
0.3455,21.708
0.34325,21.718
0.34575,21.728
0.3405,21.737
0.3465,21.747
0.3365,21.756
0.34425,21.766
0.3425,21.775
0.3455,21.785
0.3445,21.795
0.34675,21.804
0.34337,21.814
0.3435,21.823
0.34113,21.833
0.34525,21.843
0.34637,21.852
0.346,21.862
0.33787,21.871
0.34575,21.881
0.33887,21.891
0.341,21.9
0.34375,21.91
0.34663,21.919
0.3455,21.929
0.34263,21.938
0.3415,21.948
0.34713,21.958
0.34387,21.967
0.34713,21.977
0.34537,21.986
0.345,21.996
0.34437,22.006
0.33925,22.015
0.337,22.025
0.34275,22.034
0.34187,22.044
0.34487,22.054
0.34087,22.063
0.347,22.073
0.3435,22.082
0.34687,22.092
0.33737,22.101
0.34413,22.111
0.34675,22.121
0.34513,22.13
0.34313,22.14
0.34525,22.149
0.34675,22.159
0.34663,22.169
0.34413,22.178
0.34487,22.188
0.34513,22.197
0.34313,22.207
0.34487,22.217
0.34675,22.226
0.34163,22.236
0.34437,22.245
0.33987,22.255
0.34675,22.264
0.3385,22.274
0.34613,22.284
0.34087,22.293
0.34637,22.303
0.34087,22.312
0.34,22.322
0.34475,22.332
0.34513,22.341
0.3465,22.351
0.34463,22.36
0.34425,22.37
0.33913,22.38
0.3445,22.389
0.34813,22.399
0.33487,22.408
0.34875,22.418
0.33987,22.427
0.34775,22.437
0.34687,22.447
0.34175,22.456
0.34875,22.466
0.346,22.475
0.34125,22.485
0.34437,22.495
0.34387,22.504
0.34913,22.514
0.34375,22.523
0.34463,22.533
0.33713,22.543
0.3475,22.552
0.34187,22.562
0.3445,22.571
0.344,22.581
0.34387,22.59
0.33675,22.6
0.34375,22.61
0.3425,22.619
0.34913,22.629
0.34075,22.638
0.34375,22.648
0.34463,22.658
0.34913,22.667
0.34287,22.677
0.34663,22.686
0.34025,22.696
0.34225,22.706
0.34513,22.715
0.34213,22.725
0.343,22.734
0.34963,22.744
0.35175,22.753
0.34037,22.763
0.35237,22.773
0.35,22.782
0.34675,22.792
0.34813,22.801
0.34775,22.811
0.34563,22.821
0.3435,22.83
0.3465,22.84
0.34287,22.849
0.35137,22.859
0.34,22.869
0.353,22.878
0.34325,22.888
0.34925,22.897
0.33987,22.907
0.35063,22.917
0.347,22.926
0.3515,22.936
0.345,22.945
0.3485,22.955
0.349,22.964
0.34737,22.974
0.34575,22.984
0.348,22.993
0.34313,23.003
0.34687,23.012
0.34313,23.022
0.35063,23.032
0.34075,23.041
0.345,23.051
0.34537,23.06
0.34763,23.07
0.34675,23.08
0.35113,23.089
0.34687,23.099
0.34787,23.108
0.34,23.118
0.35,23.127
0.34075,23.137
0.3525,23.147
0.34475,23.156
0.34813,23.166
0.33963,23.175
0.347,23.185
0.33937,23.195
0.35,23.204
0.34663,23.214
0.35163,23.223
0.346,23.233
0.348,23.243
0.34125,23.252
0.34987,23.262
0.34163,23.271
0.35325,23.281
0.342,23.29
0.35137,23.3
0.339,23.31
0.34825,23.319
0.34563,23.329
0.35337,23.338
0.3445,23.348
0.34813,23.358
0.34225,23.367
0.34787,23.377
0.34637,23.386
0.35163,23.396
0.3475,23.406
0.35087,23.415
0.343,23.425
0.34863,23.434
0.34463,23.444
0.348,23.453
0.34075,23.463
0.34837,23.473
0.35213,23.482
0.34987,23.492
0.34337,23.501
0.34937,23.511
0.34763,23.521
0.34963,23.53
0.34,23.54
0.34575,23.549
0.34337,23.559
0.34887,23.569
0.34275,23.578
0.35187,23.588
0.34663,23.597
0.35063,23.607
0.34113,23.616
0.351,23.626
0.34325,23.636
0.3495,23.645
0.34113,23.655
0.34587,23.664
0.34025,23.674
0.34525,23.684
0.3485,23.693
0.35313,23.703
0.34725,23.712
0.34725,23.722
0.34213,23.732
0.35075,23.741
0.3465,23.751
0.3525,23.76
0.352,23.77
0.3415,23.779
0.34787,23.789
0.35137,23.799
0.34213,23.808
0.35037,23.818
0.34237,23.827
0.35413,23.837
0.34313,23.847
0.35175,23.856
0.34125,23.866
0.351,23.875
0.34413,23.885
0.35075,23.895
0.35187,23.904
0.34863,23.914
0.33963,23.923
0.35287,23.933
0.34063,23.942
0.34887,23.952
0.34463,23.962
0.34925,23.971
0.342,23.981
0.34813,23.99
